Species,Sector,Region,Fuel,2014_Proportion
OTHER_AROM,OTHER_AROM_nrtr,CHN,process,0.0
OTHER_AROM,OTHER_AROM_nrtr,IND,process,0.0
OTHER_AROM,OTHER_AROM_nrtr,BRA,process,0.0
OTHER_AROM,OTHER_AROM_nrtr,AFR,process,0.0
OTHER_AROM,OTHER_AROM_nrtr,MES,process,0.0
OTHER_AROM,OTHER_AROM_nrtr,LAM,process,0.0
OTHER_AROM,OTHER_AROM_nrtr,REA,process,0.0
OTHER_AROM,OTHER_AROM_nrtr,KOR,process,0.0
OTHER_AROM,OTHER_AROM_nrtr,IDZ,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,USA,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,CAN,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,MEX,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,JPN,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,ANZ,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,EUR,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,ROE,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,RUS,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,ASI,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,CHN,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,IND,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,BRA,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,AFR,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,MES,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,LAM,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,REA,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,KOR,process,0.0
OTHER_AROM,OTHER_AROM_rcoo,IDZ,process,0.0
OTHER_AROM,OTHER_AROM_rcor,USA,process,0.0
OTHER_AROM,OTHER_AROM_rcor,CAN,process,0.0
OTHER_AROM,OTHER_AROM_rcor,MEX,process,0.0
OTHER_AROM,OTHER_AROM_rcor,JPN,process,0.0
OTHER_AROM,OTHER_AROM_rcor,ANZ,process,0.0
OTHER_AROM,OTHER_AROM_rcor,EUR,process,0.0
OTHER_AROM,OTHER_AROM_rcor,ROE,process,0.0
OTHER_AROM,OTHER_AROM_rcor,RUS,process,0.0
OTHER_AROM,OTHER_AROM_rcor,ASI,process,0.0
OTHER_AROM,OTHER_AROM_rcor,CHN,process,0.0
OTHER_AROM,OTHER_AROM_rcor,IND,process,0.0
OTHER_AROM,OTHER_AROM_rcor,BRA,process,0.0
OTHER_AROM,OTHER_AROM_rcor,AFR,process,0.0
OTHER_AROM,OTHER_AROM_rcor,MES,process,0.0
OTHER_AROM,OTHER_AROM_rcor,LAM,process,0.0
OTHER_AROM,OTHER_AROM_rcor,REA,process,0.0
OTHER_AROM,OTHER_AROM_rcor,KOR,process,0.0
OTHER_AROM,OTHER_AROM_rcor,IDZ,process,0.0
OTHER_AROM,OTHER_AROM_shp,USA,process,1.0
OTHER_AROM,OTHER_AROM_shp,CAN,process,1.0
OTHER_AROM,OTHER_AROM_shp,MEX,process,1.0
OTHER_AROM,OTHER_AROM_shp,JPN,process,1.0
OTHER_AROM,OTHER_AROM_shp,ANZ,process,1.0
OTHER_AROM,OTHER_AROM_shp,EUR,process,1.0
OTHER_AROM,OTHER_AROM_shp,ROE,process,1.0
OTHER_AROM,OTHER_AROM_shp,RUS,process,1.0
OTHER_AROM,OTHER_AROM_shp,ASI,process,1.0
OTHER_AROM,OTHER_AROM_shp,CHN,process,1.0
OTHER_AROM,OTHER_AROM_shp,IND,process,1.0
OTHER_AROM,OTHER_AROM_shp,BRA,process,1.0
OTHER_AROM,OTHER_AROM_shp,AFR,process,1.0
OTHER_AROM,OTHER_AROM_shp,MES,process,1.0
OTHER_AROM,OTHER_AROM_shp,LAM,process,1.0
OTHER_AROM,OTHER_AROM_shp,REA,process,1.0
OTHER_AROM,OTHER_AROM_shp,KOR,process,1.0
OTHER_AROM,OTHER_AROM_shp,IDZ,process,1.0
OTHER_AROM,OTHER_AROM_slv,USA,process,1.0
OTHER_AROM,OTHER_AROM_slv,CAN,process,1.0
OTHER_AROM,OTHER_AROM_slv,MEX,process,1.0
OTHER_AROM,OTHER_AROM_slv,JPN,process,1.0
OTHER_AROM,OTHER_AROM_slv,ANZ,process,1.0
OTHER_AROM,OTHER_AROM_slv,EUR,process,1.0
OTHER_AROM,OTHER_AROM_slv,ROE,process,1.0
OTHER_AROM,OTHER_AROM_slv,RUS,process,1.0
OTHER_AROM,OTHER_AROM_slv,ASI,process,1.0
OTHER_AROM,OTHER_AROM_slv,CHN,process,1.0
OTHER_AROM,OTHER_AROM_slv,IND,process,1.0
OTHER_AROM,OTHER_AROM_slv,BRA,process,1.0
OTHER_AROM,OTHER_AROM_slv,AFR,process,1.0
OTHER_AROM,OTHER_AROM_slv,MES,process,1.0
OTHER_AROM,OTHER_AROM_slv,LAM,process,1.0
OTHER_AROM,OTHER_AROM_slv,REA,process,1.0
OTHER_AROM,OTHER_AROM_slv,KOR,process,1.0
OTHER_AROM,OTHER_AROM_slv,IDZ,process,1.0
OTHER_AROM,OTHER_AROM_road,USA,process,0.0
OTHER_AROM,OTHER_AROM_road,CAN,process,0.0
OTHER_AROM,OTHER_AROM_road,MEX,process,0.0
OTHER_AROM,OTHER_AROM_road,JPN,process,0.0
OTHER_AROM,OTHER_AROM_road,ANZ,process,0.0
OTHER_AROM,OTHER_AROM_road,EUR,process,0.0
OTHER_AROM,OTHER_AROM_road,ROE,process,0.0
OTHER_AROM,OTHER_AROM_road,RUS,process,0.0
OTHER_AROM,OTHER_AROM_road,ASI,process,0.0
OTHER_AROM,OTHER_AROM_road,CHN,process,0.0
OTHER_AROM,OTHER_AROM_road,IND,process,0.0
OTHER_AROM,OTHER_AROM_road,BRA,process,0.0
OTHER_AROM,OTHER_AROM_road,AFR,process,0.0
OTHER_AROM,OTHER_AROM_road,MES,process,0.0
OTHER_AROM,OTHER_AROM_road,LAM,process,0.0
OTHER_AROM,OTHER_AROM_road,REA,process,0.0
OTHER_AROM,OTHER_AROM_road,KOR,process,0.0
OTHER_AROM,OTHER_AROM_road,IDZ,process,0.0
OTHER_AROM,OTHER_AROM_wst,USA,process,1.0
OTHER_AROM,OTHER_AROM_wst,CAN,process,1.0
OTHER_AROM,OTHER_AROM_wst,MEX,process,1.0
OTHER_AROM,OTHER_AROM_wst,JPN,process,1.0
OTHER_AROM,OTHER_AROM_wst,ANZ,process,1.0
OTHER_AROM,OTHER_AROM_wst,EUR,process,1.0
OTHER_AROM,OTHER_AROM_wst,ROE,process,1.0
OTHER_AROM,OTHER_AROM_wst,RUS,process,1.0
OTHER_AROM,OTHER_AROM_wst,ASI,process,1.0
OTHER_AROM,OTHER_AROM_wst,CHN,process,1.0
OTHER_AROM,OTHER_AROM_wst,IND,process,1.0
OTHER_AROM,OTHER_AROM_wst,BRA,process,1.0
OTHER_AROM,OTHER_AROM_wst,AFR,process,1.0
OTHER_AROM,OTHER_AROM_wst,MES,process,1.0
OTHER_AROM,OTHER_AROM_wst,LAM,process,1.0
OTHER_AROM,OTHER_AROM_wst,REA,process,1.0
OTHER_AROM,OTHER_AROM_wst,KOR,process,1.0
OTHER_AROM,OTHER_AROM_wst,IDZ,process,1.0
OTHER_VOC,OTHER_VOC_agr,USA,process,0.0
OTHER_VOC,OTHER_VOC_agr,CAN,process,0.0
OTHER_VOC,OTHER_VOC_agr,MEX,process,0.0
OTHER_VOC,OTHER_VOC_agr,JPN,process,0.0
OTHER_VOC,OTHER_VOC_agr,ANZ,process,0.0
OTHER_VOC,OTHER_VOC_agr,EUR,process,0.0
OTHER_VOC,OTHER_VOC_agr,ROE,process,0.0
OTHER_VOC,OTHER_VOC_agr,RUS,process,0.0
OTHER_VOC,OTHER_VOC_agr,ASI,process,0.0
OTHER_VOC,OTHER_VOC_agr,CHN,process,0.0
OTHER_VOC,OTHER_VOC_agr,IND,process,0.0
OTHER_VOC,OTHER_VOC_agr,BRA,process,0.0
OTHER_VOC,OTHER_VOC_agr,AFR,process,0.0
OTHER_VOC,OTHER_VOC_agr,MES,process,0.0
OTHER_VOC,OTHER_VOC_agr,LAM,process,0.0
OTHER_VOC,OTHER_VOC_agr,REA,process,0.0
OTHER_VOC,OTHER_VOC_agr,KOR,process,0.0
OTHER_VOC,OTHER_VOC_agr,IDZ,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,USA,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,CAN,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,MEX,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,JPN,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,ANZ,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,EUR,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,ROE,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,RUS,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,ASI,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,CHN,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,IND,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,BRA,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,AFR,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,MES,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,LAM,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,REA,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,KOR,process,0.0
OTHER_VOC,OTHER_VOC_rcoc,IDZ,process,0.0
OTHER_VOC,OTHER_VOC_ene,USA,process,0.9802296596546061
OTHER_VOC,OTHER_VOC_ene,CAN,process,0.9579639510023311
OTHER_VOC,OTHER_VOC_ene,MEX,process,0.967298870374101
OTHER_VOC,OTHER_VOC_ene,JPN,process,0.8441582115564957
OTHER_VOC,OTHER_VOC_ene,ANZ,process,0.6755060471378067
OTHER_VOC,OTHER_VOC_ene,EUR,process,0.9157075135296343
OTHER_VOC,OTHER_VOC_ene,ROE,process,0.9375306444978253
OTHER_VOC,OTHER_VOC_ene,RUS,process,0.9050946147961159
OTHER_VOC,OTHER_VOC_ene,ASI,process,0.8465704426696193
OTHER_VOC,OTHER_VOC_ene,CHN,process,0.9177213562010695
OTHER_VOC,OTHER_VOC_ene,IND,process,0.8916788659378456
OTHER_VOC,OTHER_VOC_ene,BRA,process,0.9598054084800511
OTHER_VOC,OTHER_VOC_ene,AFR,process,0.9896879101393888
OTHER_VOC,OTHER_VOC_ene,MES,process,0.9882665571269171
OTHER_VOC,OTHER_VOC_ene,LAM,process,0.914630612309725
OTHER_VOC,OTHER_VOC_ene,REA,process,0.9271057316588338
OTHER_VOC,OTHER_VOC_ene,KOR,process,0.9432887174520189
OTHER_VOC,OTHER_VOC_ene,IDZ,process,0.9479921752205549
OTHER_VOC,OTHER_VOC_ind,USA,process,0.7632697609773332
OTHER_VOC,OTHER_VOC_ind,CAN,process,0.4295431727940252
OTHER_VOC,OTHER_VOC_ind,MEX,process,0.5561657926634026
OTHER_VOC,OTHER_VOC_ind,JPN,process,0.5988001554847129
OTHER_VOC,OTHER_VOC_ind,ANZ,process,0.40134823775131745
OTHER_VOC,OTHER_VOC_ind,EUR,process,0.8477320483503438
OTHER_VOC,OTHER_VOC_ind,ROE,process,0.4491793753734527
OTHER_VOC,OTHER_VOC_ind,RUS,process,0.489138032472609
OTHER_VOC,OTHER_VOC_ind,ASI,process,0.6577630653805542
OTHER_VOC,OTHER_VOC_ind,CHN,process,0.3608338286057927
OTHER_VOC,OTHER_VOC_ind,IND,process,0.19629099706920494
OTHER_VOC,OTHER_VOC_ind,BRA,process,0.2124559088127618
OTHER_VOC,OTHER_VOC_ind,AFR,process,0.13529034692433958
OTHER_VOC,OTHER_VOC_ind,MES,process,0.6399265935634338
OTHER_VOC,OTHER_VOC_ind,LAM,process,0.2171433243846314
OTHER_VOC,OTHER_VOC_ind,REA,process,0.054851118153517245
OTHER_VOC,OTHER_VOC_ind,KOR,process,0.9579281440518824
OTHER_VOC,OTHER_VOC_ind,IDZ,process,0.40424435351359966
OTHER_VOC,OTHER_VOC_nrtr,USA,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,CAN,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,MEX,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,JPN,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,ANZ,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,EUR,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,ROE,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,RUS,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,ASI,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,CHN,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,IND,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,BRA,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,AFR,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,MES,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,LAM,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,REA,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,KOR,process,0.0
OTHER_VOC,OTHER_VOC_nrtr,IDZ,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,USA,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,CAN,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,MEX,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,JPN,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,ANZ,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,EUR,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,ROE,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,RUS,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,ASI,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,CHN,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,IND,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,BRA,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,AFR,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,MES,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,LAM,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,REA,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,KOR,process,0.0
OTHER_VOC,OTHER_VOC_rcoo,IDZ,process,0.0
OTHER_VOC,OTHER_VOC_rcor,USA,process,0.0
OTHER_VOC,OTHER_VOC_rcor,CAN,process,0.0
OTHER_VOC,OTHER_VOC_rcor,MEX,process,0.0
OTHER_VOC,OTHER_VOC_rcor,JPN,process,0.0
OTHER_VOC,OTHER_VOC_rcor,ANZ,process,0.0
OTHER_VOC,OTHER_VOC_rcor,EUR,process,0.0
OTHER_VOC,OTHER_VOC_rcor,ROE,process,0.0
OTHER_VOC,OTHER_VOC_rcor,RUS,process,0.0
OTHER_VOC,OTHER_VOC_rcor,ASI,process,0.0
OTHER_VOC,OTHER_VOC_rcor,CHN,process,0.0
OTHER_VOC,OTHER_VOC_rcor,IND,process,0.0
OTHER_VOC,OTHER_VOC_rcor,BRA,process,0.0
OTHER_VOC,OTHER_VOC_rcor,AFR,process,0.0
OTHER_VOC,OTHER_VOC_rcor,MES,process,0.0
OTHER_VOC,OTHER_VOC_rcor,LAM,process,0.0
OTHER_VOC,OTHER_VOC_rcor,REA,process,0.0
OTHER_VOC,OTHER_VOC_rcor,KOR,process,0.0
OTHER_VOC,OTHER_VOC_rcor,IDZ,process,0.0
OTHER_VOC,OTHER_VOC_shp,USA,process,0.9651040433333508
OTHER_VOC,OTHER_VOC_shp,CAN,process,0.9186572117898246
OTHER_VOC,OTHER_VOC_shp,MEX,process,0.9577306176935609
OTHER_VOC,OTHER_VOC_shp,JPN,process,0.987968491866586
OTHER_VOC,OTHER_VOC_shp,ANZ,process,0.8915592013658095
OTHER_VOC,OTHER_VOC_shp,EUR,process,0.9854816937450585
OTHER_VOC,OTHER_VOC_shp,ROE,process,0.9974022783088998
OTHER_VOC,OTHER_VOC_shp,RUS,process,0.9918891733195432
OTHER_VOC,OTHER_VOC_shp,ASI,process,0.9905405544187085
OTHER_VOC,OTHER_VOC_shp,CHN,process,0.9943971225020389
OTHER_VOC,OTHER_VOC_shp,IND,process,0.99452711203588
OTHER_VOC,OTHER_VOC_shp,BRA,process,0.9906554162038611
OTHER_VOC,OTHER_VOC_shp,AFR,process,0.9977058802406311
OTHER_VOC,OTHER_VOC_shp,MES,process,0.9996978972635168
OTHER_VOC,OTHER_VOC_shp,LAM,process,0.9955110192348006
OTHER_VOC,OTHER_VOC_shp,REA,process,0.9940204219475754
OTHER_VOC,OTHER_VOC_shp,KOR,process,0.994072015546997
OTHER_VOC,OTHER_VOC_shp,IDZ,process,0.9952831025009331
OTHER_VOC,OTHER_VOC_slv,USA,process,1.0
OTHER_VOC,OTHER_VOC_slv,CAN,process,1.0
OTHER_VOC,OTHER_VOC_slv,MEX,process,1.0
OTHER_VOC,OTHER_VOC_slv,JPN,process,1.0
OTHER_VOC,OTHER_VOC_slv,ANZ,process,1.0
OTHER_VOC,OTHER_VOC_slv,EUR,process,1.0
OTHER_VOC,OTHER_VOC_slv,ROE,process,1.0
OTHER_VOC,OTHER_VOC_slv,RUS,process,1.0
OTHER_VOC,OTHER_VOC_slv,ASI,process,1.0
OTHER_VOC,OTHER_VOC_slv,CHN,process,1.0
OTHER_VOC,OTHER_VOC_slv,IND,process,1.0
OTHER_VOC,OTHER_VOC_slv,BRA,process,1.0
OTHER_VOC,OTHER_VOC_slv,AFR,process,1.0
OTHER_VOC,OTHER_VOC_slv,MES,process,1.0
OTHER_VOC,OTHER_VOC_slv,LAM,process,1.0
OTHER_VOC,OTHER_VOC_slv,REA,process,1.0
OTHER_VOC,OTHER_VOC_slv,KOR,process,1.0
OTHER_VOC,OTHER_VOC_slv,IDZ,process,1.0
OTHER_VOC,OTHER_VOC_road,USA,process,0.0
OTHER_VOC,OTHER_VOC_road,CAN,process,0.0
OTHER_VOC,OTHER_VOC_road,MEX,process,0.0
OTHER_VOC,OTHER_VOC_road,JPN,process,0.0
OTHER_VOC,OTHER_VOC_road,ANZ,process,0.0
OTHER_VOC,OTHER_VOC_road,EUR,process,0.0
OTHER_VOC,OTHER_VOC_road,ROE,process,0.0
OTHER_VOC,OTHER_VOC_road,RUS,process,0.0
OTHER_VOC,OTHER_VOC_road,ASI,process,0.0
OTHER_VOC,OTHER_VOC_road,CHN,process,0.0
OTHER_VOC,OTHER_VOC_road,IND,process,0.0
OTHER_VOC,OTHER_VOC_road,BRA,process,0.0
OTHER_VOC,OTHER_VOC_road,AFR,process,0.0
OTHER_VOC,OTHER_VOC_road,MES,process,0.0
OTHER_VOC,OTHER_VOC_road,LAM,process,0.0
OTHER_VOC,OTHER_VOC_road,REA,process,0.0
OTHER_VOC,OTHER_VOC_road,KOR,process,0.0
OTHER_VOC,OTHER_VOC_road,IDZ,process,0.0
OTHER_VOC,OTHER_VOC_wst,USA,process,1.0
OTHER_VOC,OTHER_VOC_wst,CAN,process,1.0
OTHER_VOC,OTHER_VOC_wst,MEX,process,1.0
OTHER_VOC,OTHER_VOC_wst,JPN,process,1.0
OTHER_VOC,OTHER_VOC_wst,ANZ,process,1.0
OTHER_VOC,OTHER_VOC_wst,EUR,process,1.0
OTHER_VOC,OTHER_VOC_wst,ROE,process,1.0
OTHER_VOC,OTHER_VOC_wst,RUS,process,1.0
OTHER_VOC,OTHER_VOC_wst,ASI,process,1.0
OTHER_VOC,OTHER_VOC_wst,CHN,process,1.0
OTHER_VOC,OTHER_VOC_wst,IND,process,1.0
OTHER_VOC,OTHER_VOC_wst,BRA,process,1.0
OTHER_VOC,OTHER_VOC_wst,AFR,process,1.0
OTHER_VOC,OTHER_VOC_wst,MES,process,1.0
OTHER_VOC,OTHER_VOC_wst,LAM,process,1.0
OTHER_VOC,OTHER_VOC_wst,REA,process,1.0
OTHER_VOC,OTHER_VOC_wst,KOR,process,1.0
OTHER_VOC,OTHER_VOC_wst,IDZ,process,1.0
PRPE,PRPE_agr,USA,process,0.0
PRPE,PRPE_agr,CAN,process,0.0
PRPE,PRPE_agr,MEX,process,0.0
PRPE,PRPE_agr,JPN,process,0.0
PRPE,PRPE_agr,ANZ,process,0.0
PRPE,PRPE_agr,EUR,process,0.0
PRPE,PRPE_agr,ROE,process,0.0
PRPE,PRPE_agr,RUS,process,0.0
PRPE,PRPE_agr,ASI,process,0.0
PRPE,PRPE_agr,CHN,process,0.0
PRPE,PRPE_agr,IND,process,0.0
PRPE,PRPE_agr,BRA,process,0.0
PRPE,PRPE_agr,AFR,process,0.0
PRPE,PRPE_agr,MES,process,0.0
PRPE,PRPE_agr,LAM,process,0.0
PRPE,PRPE_agr,REA,process,0.0
PRPE,PRPE_agr,KOR,process,0.0
PRPE,PRPE_agr,IDZ,process,0.0
PRPE,PRPE_rcoc,USA,process,0.0
PRPE,PRPE_rcoc,CAN,process,0.0
PRPE,PRPE_rcoc,MEX,process,0.0
PRPE,PRPE_rcoc,JPN,process,0.0
PRPE,PRPE_rcoc,ANZ,process,0.0
PRPE,PRPE_rcoc,EUR,process,0.0
PRPE,PRPE_rcoc,ROE,process,0.0
PRPE,PRPE_rcoc,RUS,process,0.0
PRPE,PRPE_rcoc,ASI,process,0.0
PRPE,PRPE_rcoc,CHN,process,0.0
PRPE,PRPE_rcoc,IND,process,0.0
PRPE,PRPE_rcoc,BRA,process,0.0
PRPE,PRPE_rcoc,AFR,process,0.0
PRPE,PRPE_rcoc,MES,process,0.0
PRPE,PRPE_rcoc,LAM,process,0.0
PRPE,PRPE_rcoc,REA,process,0.0
PRPE,PRPE_rcoc,KOR,process,0.0
PRPE,PRPE_rcoc,IDZ,process,0.0
PRPE,PRPE_ene,USA,process,0.9837744084562077
PRPE,PRPE_ene,CAN,process,0.9592106285024568
PRPE,PRPE_ene,MEX,process,0.973196182074825
PRPE,PRPE_ene,JPN,process,0.8517539561504861
PRPE,PRPE_ene,ANZ,process,0.7802517450955636
PRPE,PRPE_ene,EUR,process,0.9007009764074726
PRPE,PRPE_ene,ROE,process,0.9431734759392192
PRPE,PRPE_ene,RUS,process,0.9628423261171839
PRPE,PRPE_ene,ASI,process,0.9919885305215091
PRPE,PRPE_ene,CHN,process,0.9761224065258381
PRPE,PRPE_ene,IND,process,0.9202029686555429
PRPE,PRPE_ene,BRA,process,0.9976116131346687
PRPE,PRPE_ene,AFR,process,0.9984537207424753
PRPE,PRPE_ene,MES,process,0.9665030462743601
PRPE,PRPE_ene,LAM,process,0.9949018108996744
PRPE,PRPE_ene,REA,process,0.9825368264998187
PRPE,PRPE_ene,KOR,process,0.9489454584678287
PRPE,PRPE_ene,IDZ,process,0.9936698547598569
PRPE,PRPE_ind,USA,process,0.765011087789896
PRPE,PRPE_ind,CAN,process,0.44116545390067047
PRPE,PRPE_ind,MEX,process,0.725507773003167
PRPE,PRPE_ind,JPN,process,0.5988001464769597
PRPE,PRPE_ind,ANZ,process,0.4289295525940833
PRPE,PRPE_ind,EUR,process,0.8050295375244234
PRPE,PRPE_ind,ROE,process,0.44084684756607045
PRPE,PRPE_ind,RUS,process,0.4900546077570285
PRPE,PRPE_ind,ASI,process,0.4884474222271282
PRPE,PRPE_ind,CHN,process,0.3608689831903764
PRPE,PRPE_ind,IND,process,0.19583668198667736
PRPE,PRPE_ind,BRA,process,0.21247798172211627
PRPE,PRPE_ind,AFR,process,0.15300528471752614
PRPE,PRPE_ind,MES,process,0.501418339217846
PRPE,PRPE_ind,LAM,process,0.27540957172152225
PRPE,PRPE_ind,REA,process,0.17710089947950358
PRPE,PRPE_ind,KOR,process,0.9562545122454403
PRPE,PRPE_ind,IDZ,process,0.36203771633132575
PRPE,PRPE_nrtr,USA,process,0.0
PRPE,PRPE_nrtr,CAN,process,0.0
PRPE,PRPE_nrtr,MEX,process,0.0
PRPE,PRPE_nrtr,JPN,process,0.0
PRPE,PRPE_nrtr,ANZ,process,0.0
PRPE,PRPE_nrtr,EUR,process,0.0
PRPE,PRPE_nrtr,ROE,process,0.0
PRPE,PRPE_nrtr,RUS,process,0.0
PRPE,PRPE_nrtr,ASI,process,0.0
PRPE,PRPE_nrtr,CHN,process,0.0
PRPE,PRPE_nrtr,IND,process,0.0
PRPE,PRPE_nrtr,BRA,process,0.0
PRPE,PRPE_nrtr,AFR,process,0.0
PRPE,PRPE_nrtr,MES,process,0.0
PRPE,PRPE_nrtr,LAM,process,0.0
PRPE,PRPE_nrtr,REA,process,0.0
PRPE,PRPE_nrtr,KOR,process,0.0
PRPE,PRPE_nrtr,IDZ,process,0.0
PRPE,PRPE_rcoo,USA,process,0.0
PRPE,PRPE_rcoo,CAN,process,0.0
PRPE,PRPE_rcoo,MEX,process,0.0
PRPE,PRPE_rcoo,JPN,process,0.0
PRPE,PRPE_rcoo,ANZ,process,0.0
PRPE,PRPE_rcoo,EUR,process,0.0
PRPE,PRPE_rcoo,ROE,process,0.0
PRPE,PRPE_rcoo,RUS,process,0.0
PRPE,PRPE_rcoo,ASI,process,0.0
PRPE,PRPE_rcoo,CHN,process,0.0
PRPE,PRPE_rcoo,IND,process,0.0
PRPE,PRPE_rcoo,BRA,process,0.0
PRPE,PRPE_rcoo,AFR,process,0.0
PRPE,PRPE_rcoo,MES,process,0.0
PRPE,PRPE_rcoo,LAM,process,0.0
PRPE,PRPE_rcoo,REA,process,0.0
PRPE,PRPE_rcoo,KOR,process,0.0
PRPE,PRPE_rcoo,IDZ,process,0.0
PRPE,PRPE_rcor,USA,process,0.0
PRPE,PRPE_rcor,CAN,process,0.0
PRPE,PRPE_rcor,MEX,process,0.0
PRPE,PRPE_rcor,JPN,process,0.0
PRPE,PRPE_rcor,ANZ,process,0.0
PRPE,PRPE_rcor,EUR,process,0.0
PRPE,PRPE_rcor,ROE,process,0.0
PRPE,PRPE_rcor,RUS,process,0.0
PRPE,PRPE_rcor,ASI,process,0.0
PRPE,PRPE_rcor,CHN,process,0.0
PRPE,PRPE_rcor,IND,process,0.0
PRPE,PRPE_rcor,BRA,process,0.0
PRPE,PRPE_rcor,AFR,process,0.0
PRPE,PRPE_rcor,MES,process,0.0
PRPE,PRPE_rcor,LAM,process,0.0
PRPE,PRPE_rcor,REA,process,0.0
PRPE,PRPE_rcor,KOR,process,0.0
PRPE,PRPE_rcor,IDZ,process,0.0
PRPE,PRPE_shp,USA,process,0.0
PRPE,PRPE_shp,CAN,process,0.0
PRPE,PRPE_shp,MEX,process,0.0
PRPE,PRPE_shp,JPN,process,0.0
PRPE,PRPE_shp,ANZ,process,0.0
PRPE,PRPE_shp,EUR,process,0.0
PRPE,PRPE_shp,ROE,process,0.0
PRPE,PRPE_shp,RUS,process,0.0
PRPE,PRPE_shp,ASI,process,0.0
PRPE,PRPE_shp,CHN,process,0.0
PRPE,PRPE_shp,IND,process,0.0
PRPE,PRPE_shp,BRA,process,0.0
PRPE,PRPE_shp,AFR,process,0.0
PRPE,PRPE_shp,MES,process,0.0
PRPE,PRPE_shp,LAM,process,0.0
PRPE,PRPE_shp,REA,process,0.0
PRPE,PRPE_shp,KOR,process,0.0
PRPE,PRPE_shp,IDZ,process,0.0
PRPE,PRPE_slv,USA,process,0.0
PRPE,PRPE_slv,CAN,process,0.0
PRPE,PRPE_slv,MEX,process,0.0
PRPE,PRPE_slv,JPN,process,0.0
PRPE,PRPE_slv,ANZ,process,0.0
PRPE,PRPE_slv,EUR,process,0.0
PRPE,PRPE_slv,ROE,process,0.0
PRPE,PRPE_slv,RUS,process,0.0
PRPE,PRPE_slv,ASI,process,0.0
