Species,Fuel,Sector,Region,2014
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoc,JPN,0.0009071669417829712
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoc,ANZ,0.0001682757958941589
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoc,EUR,0.0008163380676085205
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoc,ROE,6.728725065038576e-05
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoc,RUS,8.54787733504779e-05
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoc,ASI,0.0008030997674358899
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoc,CHN,0.0017304030822243685
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoc,IND,1.4278410701624466e-05
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoc,BRA,7.272325481178617e-06
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoc,AFR,0.0001776134089295672
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoc,MES,0.00028177523441765364
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoc,LAM,0.0003016330059024147
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoc,REA,0.0005534461027241516
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoc,KOR,1.4386887323826426e-05
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoc,IDZ,0.00010510357468365563
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,USA,0.040361869113202525
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,CAN,0.009497198818239797
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,MEX,0.0008083928725164275
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,JPN,9.891422714746296e-05
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,ANZ,0.0012136684628594428
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,EUR,0.007903075009053804
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,ROE,0.0017436903256682435
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,RUS,0.00036726696241041464
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,ASI,0.002491430944633655
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,CHN,0.005631106104172865
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,IND,0.011182011313494786
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,BRA,0.0016813533922806967
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,AFR,0.001703386962226384
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,MES,0.0009369523748392514
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,LAM,0.0022279337552237747
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,REA,0.0016297571505336512
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,KOR,0.0004525875069622784
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcoo,IDZ,0.0010471736751383055
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,USA,0.00045992688468502173
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,CAN,0.00018609117512370914
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,MEX,1.744610424281556e-05
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,JPN,9.723057815057542e-05
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,ANZ,3.832357650444128e-05
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,EUR,0.0004944366857311574
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,ROE,0.00010043187951524513
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,RUS,7.544196150618771e-05
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,ASI,5.915845855321739e-05
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,CHN,0.0004335674908154845
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,IND,0.008851868465465049
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,BRA,2.0159172729638987e-05
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,AFR,6.743631224362327e-05
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,MES,0.0002710824873373833
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,LAM,3.8175950069522436e-05
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,REA,0.00030651185827969106
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,KOR,3.00091874103894e-06
PRPE,liquid-fuel-plus-natural-gas,PRPE_rcor,IDZ,3.65084657736235e-05
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,USA,0.034559498741336646
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,CAN,0.0023550154960065243
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,MEX,0.0206855993651202
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,JPN,0.002413070304868875
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,ANZ,0.006771671351464099
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,EUR,0.014706683294203608
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,ROE,0.015564200538807473
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,RUS,0.03308638030878671
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,ASI,0.04120192155275281
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,CHN,0.08544816823541854
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,IND,0.05520713147012464
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,BRA,0.02925090299339142
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,AFR,0.026024353073314715
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,MES,0.0672577267395514
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,LAM,0.04728091766942013
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,REA,0.033560878019570854
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,KOR,0.0018526089218934927
PRPE,liquid-fuel-plus-natural-gas,PRPE_road,IDZ,0.08114407291881146
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,USA,0.004793856017025912
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,CAN,0.0019967509242565145
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,MEX,0.0009814097427442018
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,JPN,0.0018726506332681558
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,ANZ,0.002961697112984876
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,EUR,0.007890850242455843
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,ROE,0.00016693624836411168
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,RUS,0.000949961264997972
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,ASI,0.0009987154752464044
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,CHN,0.00040918057996082593
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,IND,0.0009513201609509933
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,BRA,0.0012318557807021607
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,AFR,0.0042131377253995005
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,MES,0.0010266023412916951
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,LAM,0.004053782450752309
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,REA,0.0007653310730303801
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,KOR,0.00010212227744357463
PRPE,liquid-fuel-plus-natural-gas,PRPE_shp,IDZ,0.0010628695809849443
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,USA,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,CAN,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,MEX,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,JPN,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,ANZ,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,EUR,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,ROE,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,RUS,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,ASI,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,CHN,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,IND,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,BRA,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,AFR,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,MES,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,LAM,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,REA,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,KOR,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_slv,IDZ,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,USA,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,CAN,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,MEX,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,JPN,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,ANZ,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,EUR,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,ROE,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,RUS,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,ASI,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,CHN,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,IND,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,BRA,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,AFR,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,MES,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,LAM,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,REA,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,KOR,0.0
PRPE,liquid-fuel-plus-natural-gas,PRPE_wst,IDZ,0.0
PRPE,process,PRPE_agr,USA,0.0
PRPE,process,PRPE_agr,CAN,0.0
PRPE,process,PRPE_agr,MEX,0.0
PRPE,process,PRPE_agr,JPN,0.0
PRPE,process,PRPE_agr,ANZ,0.0
PRPE,process,PRPE_agr,EUR,0.0
PRPE,process,PRPE_agr,ROE,0.0
PRPE,process,PRPE_agr,RUS,0.0
PRPE,process,PRPE_agr,ASI,0.0
PRPE,process,PRPE_agr,CHN,0.0
PRPE,process,PRPE_agr,IND,0.0
PRPE,process,PRPE_agr,BRA,0.0
PRPE,process,PRPE_agr,AFR,0.0
PRPE,process,PRPE_agr,MES,0.0
PRPE,process,PRPE_agr,LAM,0.0
PRPE,process,PRPE_agr,REA,0.0
PRPE,process,PRPE_agr,KOR,0.0
PRPE,process,PRPE_agr,IDZ,0.0
PRPE,process,PRPE_ene,USA,0.013191434720743769
PRPE,process,PRPE_ene,CAN,0.002969827183670699
PRPE,process,PRPE_ene,MEX,0.00014460307386279553
PRPE,process,PRPE_ene,JPN,0.0005386515554761087
PRPE,process,PRPE_ene,ANZ,0.00015376622729572722
PRPE,process,PRPE_ene,EUR,0.001966339836322057
PRPE,process,PRPE_ene,ROE,0.001739484960922193
PRPE,process,PRPE_ene,RUS,0.003221087845426582
PRPE,process,PRPE_ene,ASI,0.01592988714131207
PRPE,process,PRPE_ene,CHN,0.030238378547986892
PRPE,process,PRPE_ene,IND,0.0039011361116006718
PRPE,process,PRPE_ene,BRA,0.014842254346723843
PRPE,process,PRPE_ene,AFR,0.05628309792721118
PRPE,process,PRPE_ene,MES,0.00035990734049519955
PRPE,process,PRPE_ene,LAM,0.0027223798564695095
PRPE,process,PRPE_ene,REA,0.001311898487419719
PRPE,process,PRPE_ene,KOR,0.0003130022570268368
PRPE,process,PRPE_ene,IDZ,0.003343220281335054
PRPE,process,PRPE_ind,USA,0.001540615757906339
PRPE,process,PRPE_ind,CAN,7.07081303883574e-05
PRPE,process,PRPE_ind,MEX,2.093101502256299e-06
PRPE,process,PRPE_ind,JPN,0.0003357115435353889
PRPE,process,PRPE_ind,ANZ,0.0002343166578409112
PRPE,process,PRPE_ind,EUR,0.0013997168041787033
PRPE,process,PRPE_ind,ROE,0.0005064919724042126
PRPE,process,PRPE_ind,RUS,0.00015417030956129852
PRPE,process,PRPE_ind,ASI,0.003057725659289512
PRPE,process,PRPE_ind,CHN,0.01126186568909103
PRPE,process,PRPE_ind,IND,0.0013920984280720045
PRPE,process,PRPE_ind,BRA,0.0007823236977506074
PRPE,process,PRPE_ind,AFR,0.0004367521564349282
PRPE,process,PRPE_ind,MES,2.267845379636364e-05
PRPE,process,PRPE_ind,LAM,0.0002834704441920638
PRPE,process,PRPE_ind,REA,0.00022997467229301315
PRPE,process,PRPE_ind,KOR,0.0005326190871355477
PRPE,process,PRPE_ind,IDZ,0.0006744603026043069
PRPE,process,PRPE_nrtr,USA,0.0
PRPE,process,PRPE_nrtr,CAN,0.0
PRPE,process,PRPE_nrtr,MEX,0.0
PRPE,process,PRPE_nrtr,JPN,0.0
PRPE,process,PRPE_nrtr,ANZ,0.0
PRPE,process,PRPE_nrtr,EUR,0.0
PRPE,process,PRPE_nrtr,ROE,0.0
PRPE,process,PRPE_nrtr,RUS,0.0
PRPE,process,PRPE_nrtr,ASI,0.0
PRPE,process,PRPE_nrtr,CHN,0.0
PRPE,process,PRPE_nrtr,IND,0.0
PRPE,process,PRPE_nrtr,BRA,0.0
PRPE,process,PRPE_nrtr,AFR,0.0
PRPE,process,PRPE_nrtr,MES,0.0
PRPE,process,PRPE_nrtr,LAM,0.0
PRPE,process,PRPE_nrtr,REA,0.0
PRPE,process,PRPE_nrtr,KOR,0.0
PRPE,process,PRPE_nrtr,IDZ,0.0
PRPE,process,PRPE_rcoc,USA,0.0
PRPE,process,PRPE_rcoc,CAN,0.0
PRPE,process,PRPE_rcoc,MEX,0.0
PRPE,process,PRPE_rcoc,JPN,0.0
PRPE,process,PRPE_rcoc,ANZ,0.0
PRPE,process,PRPE_rcoc,EUR,0.0
PRPE,process,PRPE_rcoc,ROE,0.0
PRPE,process,PRPE_rcoc,RUS,0.0
PRPE,process,PRPE_rcoc,ASI,0.0
PRPE,process,PRPE_rcoc,CHN,0.0
PRPE,process,PRPE_rcoc,IND,0.0
PRPE,process,PRPE_rcoc,BRA,0.0
PRPE,process,PRPE_rcoc,AFR,0.0
PRPE,process,PRPE_rcoc,MES,0.0
PRPE,process,PRPE_rcoc,LAM,0.0
PRPE,process,PRPE_rcoc,REA,0.0
PRPE,process,PRPE_rcoc,KOR,0.0
PRPE,process,PRPE_rcoc,IDZ,0.0
PRPE,process,PRPE_rcoo,USA,0.0
PRPE,process,PRPE_rcoo,CAN,0.0
PRPE,process,PRPE_rcoo,MEX,0.0
PRPE,process,PRPE_rcoo,JPN,0.0
PRPE,process,PRPE_rcoo,ANZ,0.0
PRPE,process,PRPE_rcoo,EUR,0.0
PRPE,process,PRPE_rcoo,ROE,0.0
PRPE,process,PRPE_rcoo,RUS,0.0
PRPE,process,PRPE_rcoo,ASI,0.0
PRPE,process,PRPE_rcoo,CHN,0.0
PRPE,process,PRPE_rcoo,IND,0.0
PRPE,process,PRPE_rcoo,BRA,0.0
PRPE,process,PRPE_rcoo,AFR,0.0
PRPE,process,PRPE_rcoo,MES,0.0
PRPE,process,PRPE_rcoo,LAM,0.0
PRPE,process,PRPE_rcoo,REA,0.0
PRPE,process,PRPE_rcoo,KOR,0.0
PRPE,process,PRPE_rcoo,IDZ,0.0
PRPE,process,PRPE_rcor,USA,0.0
PRPE,process,PRPE_rcor,CAN,0.0
PRPE,process,PRPE_rcor,MEX,0.0
PRPE,process,PRPE_rcor,JPN,0.0
PRPE,process,PRPE_rcor,ANZ,0.0
PRPE,process,PRPE_rcor,EUR,0.0
PRPE,process,PRPE_rcor,ROE,0.0
PRPE,process,PRPE_rcor,RUS,0.0
PRPE,process,PRPE_rcor,ASI,0.0
PRPE,process,PRPE_rcor,CHN,0.0
PRPE,process,PRPE_rcor,IND,0.0
PRPE,process,PRPE_rcor,BRA,0.0
PRPE,process,PRPE_rcor,AFR,0.0
PRPE,process,PRPE_rcor,MES,0.0
PRPE,process,PRPE_rcor,LAM,0.0
PRPE,process,PRPE_rcor,REA,0.0
PRPE,process,PRPE_rcor,KOR,0.0
PRPE,process,PRPE_rcor,IDZ,0.0
PRPE,process,PRPE_road,USA,0.0
PRPE,process,PRPE_road,CAN,0.0
PRPE,process,PRPE_road,MEX,0.0
PRPE,process,PRPE_road,JPN,0.0
PRPE,process,PRPE_road,ANZ,0.0
PRPE,process,PRPE_road,EUR,0.0
PRPE,process,PRPE_road,ROE,0.0
PRPE,process,PRPE_road,RUS,0.0
PRPE,process,PRPE_road,ASI,0.0
PRPE,process,PRPE_road,CHN,0.0
PRPE,process,PRPE_road,IND,0.0
PRPE,process,PRPE_road,BRA,0.0
PRPE,process,PRPE_road,AFR,0.0
PRPE,process,PRPE_road,MES,0.0
PRPE,process,PRPE_road,LAM,0.0
PRPE,process,PRPE_road,REA,0.0
PRPE,process,PRPE_road,KOR,0.0
PRPE,process,PRPE_road,IDZ,0.0
PRPE,process,PRPE_shp,USA,0.0
PRPE,process,PRPE_shp,CAN,0.0
PRPE,process,PRPE_shp,MEX,0.0
PRPE,process,PRPE_shp,JPN,0.0
PRPE,process,PRPE_shp,ANZ,0.0
PRPE,process,PRPE_shp,EUR,0.0
PRPE,process,PRPE_shp,ROE,0.0
PRPE,process,PRPE_shp,RUS,0.0
PRPE,process,PRPE_shp,ASI,0.0
PRPE,process,PRPE_shp,CHN,0.0
PRPE,process,PRPE_shp,IND,0.0
PRPE,process,PRPE_shp,BRA,0.0
PRPE,process,PRPE_shp,AFR,0.0
PRPE,process,PRPE_shp,MES,0.0
PRPE,process,PRPE_shp,LAM,0.0
PRPE,process,PRPE_shp,REA,0.0
PRPE,process,PRPE_shp,KOR,0.0
PRPE,process,PRPE_shp,IDZ,0.0
PRPE,process,PRPE_slv,USA,0.0
PRPE,process,PRPE_slv,CAN,0.0
PRPE,process,PRPE_slv,MEX,0.0
PRPE,process,PRPE_slv,JPN,0.0
PRPE,process,PRPE_slv,ANZ,0.0
PRPE,process,PRPE_slv,EUR,0.0
PRPE,process,PRPE_slv,ROE,0.0
PRPE,process,PRPE_slv,RUS,0.0
PRPE,process,PRPE_slv,ASI,0.0
PRPE,process,PRPE_slv,CHN,0.0
PRPE,process,PRPE_slv,IND,0.0
PRPE,process,PRPE_slv,BRA,0.0
PRPE,process,PRPE_slv,AFR,0.0
PRPE,process,PRPE_slv,MES,0.0
PRPE,process,PRPE_slv,LAM,0.0
PRPE,process,PRPE_slv,REA,0.0
PRPE,process,PRPE_slv,KOR,0.0
PRPE,process,PRPE_slv,IDZ,0.0
PRPE,process,PRPE_wst,USA,0.007378738492803875
PRPE,process,PRPE_wst,CAN,0.0002119053478564673
PRPE,process,PRPE_wst,MEX,0.0011127289900284784
PRPE,process,PRPE_wst,JPN,6.776858948178693e-05
PRPE,process,PRPE_wst,ANZ,0.0005890433723581902
PRPE,process,PRPE_wst,EUR,0.00209325855820295
PRPE,process,PRPE_wst,ROE,0.0032156027258944757
PRPE,process,PRPE_wst,RUS,0.002194911131790414
PRPE,process,PRPE_wst,ASI,0.002753153171567649
PRPE,process,PRPE_wst,CHN,0.0007802452626386678
PRPE,process,PRPE_wst,IND,0.005792961824491305
PRPE,process,PRPE_wst,BRA,0.0015982877736607152
PRPE,process,PRPE_wst,AFR,0.009122126235285648
PRPE,process,PRPE_wst,MES,0.0014385366482926403
PRPE,process,PRPE_wst,LAM,0.00422159156433962
PRPE,process,PRPE_wst,REA,0.0066928689020302
PRPE,process,PRPE_wst,KOR,0.0007892182960204027
PRPE,process,PRPE_wst,IDZ,0.001975144224463405
SO2,total-coal,SO2_agr,USA,0.0
SO2,total-coal,SO2_agr,CAN,0.0
SO2,total-coal,SO2_agr,MEX,0.0
SO2,total-coal,SO2_agr,JPN,0.0
SO2,total-coal,SO2_agr,ANZ,0.0
SO2,total-coal,SO2_agr,EUR,0.0
SO2,total-coal,SO2_agr,ROE,0.0
SO2,total-coal,SO2_agr,RUS,0.0
SO2,total-coal,SO2_agr,ASI,0.0
SO2,total-coal,SO2_agr,CHN,0.0
SO2,total-coal,SO2_agr,IND,0.0
SO2,total-coal,SO2_agr,BRA,0.0
SO2,total-coal,SO2_agr,AFR,0.0
SO2,total-coal,SO2_agr,MES,0.0
SO2,total-coal,SO2_agr,LAM,0.0
SO2,total-coal,SO2_agr,REA,0.0
SO2,total-coal,SO2_agr,KOR,0.0
SO2,total-coal,SO2_agr,IDZ,0.0
SO2,total-coal,SO2_ene,USA,2.9881075494762386
SO2,total-coal,SO2_ene,CAN,0.2550379686164964
SO2,total-coal,SO2_ene,MEX,0.29835349205119743
SO2,total-coal,SO2_ene,JPN,0.0287588040261696
SO2,total-coal,SO2_ene,ANZ,0.5432380385380469
SO2,total-coal,SO2_ene,EUR,1.2377432679493712
SO2,total-coal,SO2_ene,ROE,4.744955637031084
SO2,total-coal,SO2_ene,RUS,1.5859540988618175
SO2,total-coal,SO2_ene,ASI,0.8037066463957157
SO2,total-coal,SO2_ene,CHN,4.988277155952791
SO2,total-coal,SO2_ene,IND,3.5761050180740965
SO2,total-coal,SO2_ene,BRA,0.1786480440683271
SO2,total-coal,SO2_ene,AFR,2.4318747833989383
SO2,total-coal,SO2_ene,MES,0.21323736605531698
SO2,total-coal,SO2_ene,LAM,0.29115729806234647
SO2,total-coal,SO2_ene,REA,0.3258866183363451
SO2,total-coal,SO2_ene,KOR,0.0445973416559606
SO2,total-coal,SO2_ene,IDZ,1.0565341476764194
SO2,total-coal,SO2_ind,USA,0.29926909324625917
SO2,total-coal,SO2_ind,CAN,0.027352765122940974
SO2,total-coal,SO2_ind,MEX,0.06964755343601158
SO2,total-coal,SO2_ind,JPN,0.11439788457110042
SO2,total-coal,SO2_ind,ANZ,0.0903961015966024
SO2,total-coal,SO2_ind,EUR,0.25700593922916415
SO2,total-coal,SO2_ind,ROE,0.7296788834231467
SO2,total-coal,SO2_ind,RUS,0.06303699403006038
SO2,total-coal,SO2_ind,ASI,0.20630758456594034
SO2,total-coal,SO2_ind,CHN,8.739207128377473
SO2,total-coal,SO2_ind,IND,2.8484486006858845
SO2,total-coal,SO2_ind,BRA,0.14824944872736173
SO2,total-coal,SO2_ind,AFR,0.35180937244831306
SO2,total-coal,SO2_ind,MES,0.0831846879400175
SO2,total-coal,SO2_ind,LAM,0.11147156834140981
SO2,total-coal,SO2_ind,REA,0.616487507164864
SO2,total-coal,SO2_ind,KOR,0.029610625013793294
SO2,total-coal,SO2_ind,IDZ,0.11690901975955283
SO2,total-coal,SO2_nrtr,USA,0.0
SO2,total-coal,SO2_nrtr,CAN,0.0
SO2,total-coal,SO2_nrtr,MEX,0.0
SO2,total-coal,SO2_nrtr,JPN,2.2843496983534536e-07
SO2,total-coal,SO2_nrtr,ANZ,0.0
SO2,total-coal,SO2_nrtr,EUR,4.6573917036282424e-05
SO2,total-coal,SO2_nrtr,ROE,0.0009193021850690273
SO2,total-coal,SO2_nrtr,RUS,4.021521821800185e-05
SO2,total-coal,SO2_nrtr,ASI,3.535345774934113e-10
SO2,total-coal,SO2_nrtr,CHN,9.523325892780866e-06
SO2,total-coal,SO2_nrtr,IND,1.3687246128189325e-11
SO2,total-coal,SO2_nrtr,BRA,0.0
SO2,total-coal,SO2_nrtr,AFR,0.0007629742028099902
SO2,total-coal,SO2_nrtr,MES,1.0997945872740046e-06
SO2,total-coal,SO2_nrtr,LAM,0.0
SO2,total-coal,SO2_nrtr,REA,0.00035044665926102004
SO2,total-coal,SO2_nrtr,KOR,0.0
SO2,total-coal,SO2_nrtr,IDZ,0.0
SO2,total-coal,SO2_rcoc,USA,0.023581170752599367
SO2,total-coal,SO2_rcoc,CAN,0.00010235945400830999
SO2,total-coal,SO2_rcoc,MEX,0.00013575514333614882
SO2,total-coal,SO2_rcoc,JPN,2.5245257258651617e-05
SO2,total-coal,SO2_rcoc,ANZ,0.0008933308906902051
SO2,total-coal,SO2_rcoc,EUR,0.019966972585354428
SO2,total-coal,SO2_rcoc,ROE,0.12831847305854757
SO2,total-coal,SO2_rcoc,RUS,0.025602785455533884
SO2,total-coal,SO2_rcoc,ASI,0.00010628744235895469
SO2,total-coal,SO2_rcoc,CHN,0.6978948644245143
SO2,total-coal,SO2_rcoc,IND,0.0941696090530062
SO2,total-coal,SO2_rcoc,BRA,0.0
SO2,total-coal,SO2_rcoc,AFR,0.05744801246093346
SO2,total-coal,SO2_rcoc,MES,0.0008567890241461655
SO2,total-coal,SO2_rcoc,LAM,9.551935276859514e-05
SO2,total-coal,SO2_rcoc,REA,0.015598951247489935
SO2,total-coal,SO2_rcoc,KOR,0.0
SO2,total-coal,SO2_rcoc,IDZ,0.0
SO2,total-coal,SO2_rcoo,USA,0.0
SO2,total-coal,SO2_rcoo,CAN,0.0
SO2,total-coal,SO2_rcoo,MEX,0.0
SO2,total-coal,SO2_rcoo,JPN,1.1270076131373804e-07
SO2,total-coal,SO2_rcoo,ANZ,0.0015596384667967782
SO2,total-coal,SO2_rcoo,EUR,0.0008190069568649691
SO2,total-coal,SO2_rcoo,ROE,0.0028138525493347933
SO2,total-coal,SO2_rcoo,RUS,0.0021167440659083806
SO2,total-coal,SO2_rcoo,ASI,5.428305884375077e-05
SO2,total-coal,SO2_rcoo,CHN,0.3556060129536584
SO2,total-coal,SO2_rcoo,IND,1.328742884174048e-05
SO2,total-coal,SO2_rcoo,BRA,2.1786494974147863e-08
SO2,total-coal,SO2_rcoo,AFR,0.012783356208317751
SO2,total-coal,SO2_rcoo,MES,7.374752833794448e-07
SO2,total-coal,SO2_rcoo,LAM,4.0215760210035486e-05
SO2,total-coal,SO2_rcoo,REA,0.0015199139318294952
SO2,total-coal,SO2_rcoo,KOR,0.0
SO2,total-coal,SO2_rcoo,IDZ,0.0
SO2,total-coal,SO2_rcor,USA,2.3298396747394274e-06
SO2,total-coal,SO2_rcor,CAN,0.00016056653254783329
SO2,total-coal,SO2_rcor,MEX,0.0
SO2,total-coal,SO2_rcor,JPN,1.9979733329652114e-06
SO2,total-coal,SO2_rcor,ANZ,0.00029018671202574756
SO2,total-coal,SO2_rcor,EUR,0.21729799262602134
SO2,total-coal,SO2_rcor,ROE,0.14565719668973756
SO2,total-coal,SO2_rcor,RUS,0.036624308674034184
SO2,total-coal,SO2_rcor,ASI,0.00025952513517943376
SO2,total-coal,SO2_rcor,CHN,1.7044358198280456
SO2,total-coal,SO2_rcor,IND,0.07493466559742536
SO2,total-coal,SO2_rcor,BRA,7.463832069477993e-07
SO2,total-coal,SO2_rcor,AFR,0.11577298723784009
SO2,total-coal,SO2_rcor,MES,0.0008426787233755436
SO2,total-coal,SO2_rcor,LAM,0.0023901785439770762
SO2,total-coal,SO2_rcor,REA,0.050078136684086616
SO2,total-coal,SO2_rcor,KOR,0.012016573468257498
SO2,total-coal,SO2_rcor,IDZ,0.0
SO2,total-coal,SO2_road,USA,0.0
SO2,total-coal,SO2_road,CAN,0.0
SO2,total-coal,SO2_road,MEX,0.0
SO2,total-coal,SO2_road,JPN,0.0
SO2,total-coal,SO2_road,ANZ,0.0
SO2,total-coal,SO2_road,EUR,0.0
