Scenario,Species,Region,Inventory Sector,CEDS Fuel,2000,2005,2010,2015,2020,2030,2050
WEO2018_NPS_MFRcor_CH4b,CO,CAN,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,CAN,Other,liquid-fuel-plus-natural-gas,,,,,,,0.32584126195880125
WEO2018_NPS_MFRcor_CH4b,CO,CAN,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.9999999997216568
WEO2018_NPS_MFRcor_CH4b,CO,CAN,Residential,solid-biofuel,,,,,,,0.17645020064236003
WEO2018_NPS_MFRcor_CH4b,CO,CAN,Residential,total-coal,,,,,,,0.2913622916751307
WEO2018_NPS_MFRcor_CH4b,CO,CAN,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.5828192388171117
WEO2018_NPS_MFRcor_CH4b,CO,CAN,Solvents,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,CAN,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.6415628166067506
WEO2018_NPS_MFRcor_CH4b,CO,CAN,Waste,process,,,,,,,0.014835842287016917
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Commercial,solid-biofuel,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Commercial,total-coal,,,,,,,0.9411530644196969
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.49869037389971227
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Energy,process,,,,,,,0.30668550930252014
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Energy,solid-biofuel,,,,,,,1.0042937995229455
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Energy,total-coal,,,,,,,0.6098402727492553
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.688813295295255
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Industry,process,,,,,,,0.16981377978133413
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Industry,solid-biofuel,,,,,,,0.9868774255994347
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Industry,total-coal,,,,,,,0.9402889608348836
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.28639949746030907
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Other,liquid-fuel-plus-natural-gas,,,,,,,0.2846727282211118
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.9915704097583405
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Residential,solid-biofuel,,,,,,,0.2660755300624638
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Residential,total-coal,,,,,,,0.16237398304924847
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.4799314578770533
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Solvents,process,,,,,,,1.3104665341252344
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.2822928506363732
WEO2018_NPS_MFRcor_CH4b,CO,CHN,Waste,process,,,,,,,0.03732976679645208
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Commercial,solid-biofuel,,,,,,,0.6310321385544474
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Commercial,total-coal,,,,,,,0.8314936929242328
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.10285931558644372
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Energy,process,,,,,,,0.6754992500759733
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Energy,solid-biofuel,,,,,,,0.753754720633911
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Energy,total-coal,,,,,,,0.820706507530401
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.9199253243517993
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Industry,process,,,,,,,0.7220004826040963
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Industry,solid-biofuel,,,,,,,1.0627630441357934
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Industry,total-coal,,,,,,,1.9158819395582665
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.30992362874459173
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Non-road transport,total-coal,,,,,,,1.0
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Other,liquid-fuel-plus-natural-gas,,,,,,,0.30895697687492685
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.9851737329684866
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Residential,solid-biofuel,,,,,,,0.27617445490513426
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Residential,total-coal,,,,,,,0.5506228050889387
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.5066330142600031
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Solvents,process,,,,,,,1.0049214837962137
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.5539061731200614
WEO2018_NPS_MFRcor_CH4b,CO,EUR,Waste,process,,,,,,,0.047284061431472
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Commercial,solid-biofuel,,,,,,,0.9250000004485367
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Commercial,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.22455350136396882
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Energy,process,,,,,,,0.5890867633755993
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Energy,solid-biofuel,,,,,,,0.9118154976310666
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Energy,total-coal,,,,,,,0.8879138033782997
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.9288884722109111
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Industry,process,,,,,,,0.7721931374253346
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Industry,solid-biofuel,,,,,,,1.0000000001086369
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Industry,total-coal,,,,,,,0.4307964338714181
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.6516977574234384
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Other,liquid-fuel-plus-natural-gas,,,,,,,0.6238188041341804
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.8347435864923326
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Residential,solid-biofuel,,,,,,,0.25686085579022216
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Residential,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.8855026115153312
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Solvents,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.2474522914919451
WEO2018_NPS_MFRcor_CH4b,CO,IDZ,Waste,process,,,,,,,0.11102291133721523
WEO2018_NPS_MFRcor_CH4b,CO,IND,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,IND,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,IND,Commercial,solid-biofuel,,,,,,,0.8550000000377314
WEO2018_NPS_MFRcor_CH4b,CO,IND,Commercial,total-coal,,,,,,,0.9999999999999998
WEO2018_NPS_MFRcor_CH4b,CO,IND,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.4500067610499987
WEO2018_NPS_MFRcor_CH4b,CO,IND,Energy,process,,,,,,,0.30608297641031
WEO2018_NPS_MFRcor_CH4b,CO,IND,Energy,solid-biofuel,,,,,,,1.0641930962610007
WEO2018_NPS_MFRcor_CH4b,CO,IND,Energy,total-coal,,,,,,,0.7264779051372178
WEO2018_NPS_MFRcor_CH4b,CO,IND,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.9766963071324264
WEO2018_NPS_MFRcor_CH4b,CO,IND,Industry,process,,,,,,,0.315479817884161
WEO2018_NPS_MFRcor_CH4b,CO,IND,Industry,solid-biofuel,,,,,,,0.9330436358471919
WEO2018_NPS_MFRcor_CH4b,CO,IND,Industry,total-coal,,,,,,,0.2807424013940274
WEO2018_NPS_MFRcor_CH4b,CO,IND,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,1.0653137740819205
WEO2018_NPS_MFRcor_CH4b,CO,IND,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,IND,Other,liquid-fuel-plus-natural-gas,,,,,,,0.7979786991464247
WEO2018_NPS_MFRcor_CH4b,CO,IND,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.6981805829202152
WEO2018_NPS_MFRcor_CH4b,CO,IND,Residential,solid-biofuel,,,,,,,0.26927892913538615
WEO2018_NPS_MFRcor_CH4b,CO,IND,Residential,total-coal,,,,,,,0.19055447045320673
WEO2018_NPS_MFRcor_CH4b,CO,IND,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.7983278518068824
WEO2018_NPS_MFRcor_CH4b,CO,IND,Solvents,process,,,,,,,0.9509817570179636
WEO2018_NPS_MFRcor_CH4b,CO,IND,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.23880786456923683
WEO2018_NPS_MFRcor_CH4b,CO,IND,Waste,process,,,,,,,0.029377740897312654
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Commercial,solid-biofuel,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Commercial,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.27840174731003176
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Energy,process,,,,,,,0.11425230827179964
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Energy,solid-biofuel,,,,,,,0.944330905747797
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Energy,total-coal,,,,,,,0.5102194435961213
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.998465603931025
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Industry,process,,,,,,,0.6906537523061279
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Industry,solid-biofuel,,,,,,,1.1440407961931836
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Industry,total-coal,,,,,,,1.2667808558145741
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.516394184497836
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Other,liquid-fuel-plus-natural-gas,,,,,,,0.7334432664724156
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Residential,liquid-fuel-plus-natural-gas,,,,,,,1.0000000000617992
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Residential,solid-biofuel,,,,,,,0.028200841164178144
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Residential,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.2489462575126157
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Solvents,process,,,,,,,0.996535732663584
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.6397875053594083
WEO2018_NPS_MFRcor_CH4b,CO,JPN,Waste,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Commercial,solid-biofuel,,,,,,,0.7045655849195123
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Commercial,total-coal,,,,,,,0.91694354535104
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.21771337178643183
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Energy,process,,,,,,,0.06975470409879608
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Energy,solid-biofuel,,,,,,,1.823768517145334
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Energy,total-coal,,,,,,,0.8819194493922953
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.9963549265540498
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Industry,process,,,,,,,0.638402309892319
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Industry,solid-biofuel,,,,,,,2.2561499942401775
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Industry,total-coal,,,,,,,0.7184795890810485
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.45316551441747704
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Other,liquid-fuel-plus-natural-gas,,,,,,,0.4515591681413093
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Residential,liquid-fuel-plus-natural-gas,,,,,,,1.000000000053685
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Residential,solid-biofuel,,,,,,,0.31270767495067403
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Residential,total-coal,,,,,,,0.40544924767511314
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.5721499270328436
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Solvents,process,,,,,,,1.0000000006952536
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.8131862940944655
WEO2018_NPS_MFRcor_CH4b,CO,KOR,Waste,process,,,,,,,0.01396249475856512
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Commercial,solid-biofuel,,,,,,,0.7612579775536155
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Commercial,total-coal,,,,,,,1.0
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.46617919447018163
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Energy,process,,,,,,,0.5757488545022189
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Energy,solid-biofuel,,,,,,,1.0131310713751338
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Energy,total-coal,,,,,,,2.8123316617958163
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.924140507436168
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Industry,process,,,,,,,0.6069814866118741
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Industry,solid-biofuel,,,,,,,0.9651300605294609
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Industry,total-coal,,,,,,,0.5983975134227765
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.22399044283596997
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Non-road transport,total-coal,,,,,,,1.0
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Other,liquid-fuel-plus-natural-gas,,,,,,,0.23365440151654565
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.9674134446732335
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Residential,solid-biofuel,,,,,,,0.24522070181583355
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Residential,total-coal,,,,,,,0.2601267282493057
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.5835645652001156
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Solvents,process,,,,,,,1.0
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.5372892976419814
WEO2018_NPS_MFRcor_CH4b,CO,LAM,Waste,process,,,,,,,0.05100499320573992
WEO2018_NPS_MFRcor_CH4b,CO,MES,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,MES,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,MES,Commercial,solid-biofuel,,,,,,,0.4314754422985193
WEO2018_NPS_MFRcor_CH4b,CO,MES,Commercial,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,MES,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.5136771863407503
WEO2018_NPS_MFRcor_CH4b,CO,MES,Energy,process,,,,,,,0.5177160809735597
WEO2018_NPS_MFRcor_CH4b,CO,MES,Energy,solid-biofuel,,,,,,,0.2181618683016011
WEO2018_NPS_MFRcor_CH4b,CO,MES,Energy,total-coal,,,,,,,0.8015940341211256
WEO2018_NPS_MFRcor_CH4b,CO,MES,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.8752702980725875
WEO2018_NPS_MFRcor_CH4b,CO,MES,Industry,process,,,,,,,0.6948718793814692
WEO2018_NPS_MFRcor_CH4b,CO,MES,Industry,solid-biofuel,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,MES,Industry,total-coal,,,,,,,0.28442677895252005
WEO2018_NPS_MFRcor_CH4b,CO,MES,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.34793431296738675
WEO2018_NPS_MFRcor_CH4b,CO,MES,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,MES,Other,liquid-fuel-plus-natural-gas,,,,,,,0.3872869630725465
WEO2018_NPS_MFRcor_CH4b,CO,MES,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.994505618414199
WEO2018_NPS_MFRcor_CH4b,CO,MES,Residential,solid-biofuel,,,,,,,0.40887163588739983
WEO2018_NPS_MFRcor_CH4b,CO,MES,Residential,total-coal,,,,,,,0.3149316016317969
WEO2018_NPS_MFRcor_CH4b,CO,MES,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.479758001860148
WEO2018_NPS_MFRcor_CH4b,CO,MES,Solvents,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,MES,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.5230643743477396
WEO2018_NPS_MFRcor_CH4b,CO,MES,Waste,process,,,,,,,0.05822188189178578
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Commercial,solid-biofuel,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Commercial,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.5607053034639877
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Energy,process,,,,,,,0.17709066679086471
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Energy,solid-biofuel,,,,,,,0.9646462467550919
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Energy,total-coal,,,,,,,0.4681820353581671
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.902108392174539
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Industry,process,,,,,,,0.5522704418053759
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Industry,solid-biofuel,,,,,,,0.7022950207866109
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Industry,total-coal,,,,,,,3.0334177554107242
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.3297374953056401
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Other,liquid-fuel-plus-natural-gas,,,,,,,0.3541303292244426
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.9910262470700921
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Residential,solid-biofuel,,,,,,,0.2481522227844638
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Residential,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.7147269024802669
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Solvents,process,,,,,,,0.9593679451343303
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.44233366742398167
WEO2018_NPS_MFRcor_CH4b,CO,MEX,Waste,process,,,,,,,0.04819767914079221
WEO2018_NPS_MFRcor_CH4b,CO,REA,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,REA,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,REA,Commercial,solid-biofuel,,,,,,,0.9250000003793013
WEO2018_NPS_MFRcor_CH4b,CO,REA,Commercial,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,REA,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.4442844225090895
WEO2018_NPS_MFRcor_CH4b,CO,REA,Energy,process,,,,,,,0.5855181708661813
WEO2018_NPS_MFRcor_CH4b,CO,REA,Energy,solid-biofuel,,,,,,,1.0000000001963694
WEO2018_NPS_MFRcor_CH4b,CO,REA,Energy,total-coal,,,,,,,0.8529036516503107
WEO2018_NPS_MFRcor_CH4b,CO,REA,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.9314609086384811
WEO2018_NPS_MFRcor_CH4b,CO,REA,Industry,process,,,,,,,0.05523108594013378
WEO2018_NPS_MFRcor_CH4b,CO,REA,Industry,solid-biofuel,,,,,,,1.0000000003076024
WEO2018_NPS_MFRcor_CH4b,CO,REA,Industry,total-coal,,,,,,,0.5012406286338099
WEO2018_NPS_MFRcor_CH4b,CO,REA,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.49285395497693907
WEO2018_NPS_MFRcor_CH4b,CO,REA,Non-road transport,total-coal,,,,,,,1.000000002989798
WEO2018_NPS_MFRcor_CH4b,CO,REA,Other,liquid-fuel-plus-natural-gas,,,,,,,0.48723108433120393
WEO2018_NPS_MFRcor_CH4b,CO,REA,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.9133989596863241
WEO2018_NPS_MFRcor_CH4b,CO,REA,Residential,solid-biofuel,,,,,,,0.25547929529050833
WEO2018_NPS_MFRcor_CH4b,CO,REA,Residential,total-coal,,,,,,,0.19009356115366166
WEO2018_NPS_MFRcor_CH4b,CO,REA,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.5368525911995833
WEO2018_NPS_MFRcor_CH4b,CO,REA,Solvents,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,REA,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.4212765419476871
WEO2018_NPS_MFRcor_CH4b,CO,REA,Waste,process,,,,,,,0.07052705739820331
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Commercial,solid-biofuel,,,,,,,0.5673116561179313
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Commercial,total-coal,,,,,,,0.9148945517250434
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.37919238336284844
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Energy,process,,,,,,,0.4845841107426701
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Energy,solid-biofuel,,,,,,,0.923031161761382
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Energy,total-coal,,,,,,,0.7352009029589766
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.897484273210186
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Industry,process,,,,,,,0.7657914874026784
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Industry,solid-biofuel,,,,,,,0.652290530751751
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Industry,total-coal,,,,,,,1.1199171196037425
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,3.9313061971360304
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Other,liquid-fuel-plus-natural-gas,,,,,,,2.1212979377828445
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.9834128418426076
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Residential,solid-biofuel,,,,,,,0.32535787913869585
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Residential,total-coal,,,,,,,0.3322090945402085
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.6944261828538782
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Solvents,process,,,,,,,1.4305137270535229
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.6539758005558061
WEO2018_NPS_MFRcor_CH4b,CO,ROE,Waste,process,,,,,,,0.0630940369285234
WEO2018_NPS_MFRcor_CH4b,CO,RUS,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,CO,RUS,Agriculture,process,,,,,,,0.0
