MODEL,SCENARIO,REGION,VARIABLE,UNIT,2015,2020,2030,2040,2050,2060,2070,2080,2090,2100
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|OC|Waste,Mt OC/yr,0.066612194,0.060098335,0.042889057,0.030153846,0.021926111,0.015593622,0.01107913,0.007853737,0.005560929,0.003926435
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|Sulfur,Mt SO2/yr,13.72839198,9.824102735,8.299571642,6.513423688,5.32019111,4.601919176,3.921845656,3.624975901,3.407683249,3.461083626
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|Sulfur|Agricultural Waste Burning,Mt SO2/yr,0.01087786,0.011341116,0.011931271,0.012354528,0.012741285,0.013011375,0.013165924,0.013295177,0.013499065,0.013676507
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|Sulfur|Agriculture,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|Sulfur|Energy Sector,Mt SO2/yr,8.253181551,4.580761142,2.819908475,1.418158902,0.914154956,0.794097284,0.688339983,0.883133724,0.990414132,1.267912599
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|Sulfur|Forest Burning,Mt SO2/yr,0.162248855,0.157485038,0.14888089,0.140896615,0.133351646,0.126282224,0.119651365,0.113588718,0.108098915,0.103441373
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|Sulfur|Grassland Burning,Mt SO2/yr,0.098221421,0.09741397,0.096480172,0.09538965,0.094083167,0.092670724,0.090947624,0.088515541,0.085543419,0.08206029
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|Sulfur|Industrial Sector,Mt SO2/yr,3.808591319,3.999987128,4.432342269,4.163327495,3.523598211,2.980996562,2.465255843,1.991865241,1.688776127,1.492820388
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|Sulfur|Peat Burning,Mt SO2/yr,0.012700578,0.012700578,0.012700578,0.012700578,0.012700578,0.012700578,0.012700578,0.012700578,0.012700578,0.012700578
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|Sulfur|Residential Commercial Other,Mt SO2/yr,0.966043519,0.626390235,0.526562964,0.425874127,0.413321716,0.412500977,0.4087952,0.403666825,0.392207858,0.371859307
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|Sulfur|Solvents,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|Sulfur|Transportation Sector,Mt SO2/yr,0.395829852,0.31992832,0.237309805,0.234949587,0.209104208,0.164464467,0.119202854,0.11545104,0.114389686,0.115084768
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|Sulfur|Waste,Mt SO2/yr,0.02069702,0.018095209,0.013455217,0.009772206,0.007135342,0.005194986,0.003786286,0.002759056,0.002053468,0.001527817
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|VOC,Mt VOC/yr,28.57226659,25.81754988,23.83553327,22.44643189,21.64955196,20.4242501,18.89306076,18.22112481,16.68488374,15.27185481
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|VOC|Agricultural Waste Burning,Mt VOC/yr,0.494376474,0.479590183,0.438933252,0.396371889,0.357161822,0.318497401,0.281014449,0.246394832,0.215473099,0.188338137
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|VOC|Agriculture,Mt VOC/yr,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|VOC|Energy Sector,Mt VOC/yr,5.401900857,4.828591024,3.889475839,3.214992178,3.271267034,2.930996555,2.247407882,2.154202714,1.395462697,0.843256546
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|VOC|Forest Burning,Mt VOC/yr,3.773414947,3.634705458,3.38043337,3.14303807,2.918735557,2.708593503,2.51198373,2.332126022,2.16948311,2.031471842
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|VOC|Grassland Burning,Mt VOC/yr,2.385286204,2.35078532,2.300736427,2.24937027,2.195637155,2.141746659,2.082504924,2.008250778,1.922970098,1.827440112
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|VOC|Industrial Sector,Mt VOC/yr,1.529296758,1.642551169,1.864800793,1.916816209,1.829648645,1.767001053,1.671474458,1.454118865,1.138443656,0.833559663
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|VOC|Peat Burning,Mt VOC/yr,0.355570589,0.355570589,0.355570589,0.355570589,0.355570589,0.355570589,0.355570589,0.355570589,0.355570589,0.355570589
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|VOC|Residential Commercial Other,Mt VOC/yr,3.187241713,2.200267962,1.997121297,1.698134538,1.641458579,1.617921606,1.59253184,1.566989961,1.550993585,1.536072821
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|VOC|Solvents,Mt VOC/yr,6.833485252,6.720594707,6.6864234,6.691451511,6.646698087,6.693272953,6.705569773,6.672136,6.558432,6.441683
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|VOC|Transportation Sector,Mt VOC/yr,4.054242034,3.110152701,2.562118147,2.509431037,2.226334698,1.734114435,1.325333916,1.34052845,1.308230102,1.161246357
MESSAGE-GLOBIOM,SSP2-45,R5.2OECD,CMIP6 Emissions|VOC|Waste,Mt VOC/yr,0.557451762,0.494740764,0.359920159,0.271255596,0.207039797,0.156535346,0.119669196,0.090806598,0.069824803,0.053215739
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|BC,Mt BC/yr,0.422381612,0.356698297,0.289531869,0.252779395,0.226373548,0.197169909,0.178707784,0.15774785,0.145713087,0.137590512
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|BC|Agricultural Waste Burning,Mt BC/yr,0.052717023,0.05026133,0.045320532,0.040701418,0.036376893,0.032323536,0.028519633,0.02499783,0.021939321,0.019309643
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|BC|Agriculture,Mt BC/yr,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|BC|Energy Sector,Mt BC/yr,0.099995462,0.067049281,0.034719129,0.020621486,0.021101725,0.019171777,0.01766268,0.0141544,0.0130517,0.0124812
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|BC|Forest Burning,Mt BC/yr,0.097721574,0.095430401,0.09120004,0.087192463,0.083342412,0.079640078,0.076111538,0.072728559,0.069477053,0.066348001
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|BC|Grassland Burning,Mt BC/yr,0.01104231,0.012486632,0.015224106,0.017692936,0.019883102,0.021737508,0.02335657,0.024703376,0.025729415,0.026399821
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|BC|Industrial Sector,Mt BC/yr,0.015314328,0.017324278,0.014566899,0.008372565,0.006284691,0.005192959,0.004042834,0.0030361,0.0021054,0.0012977
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|BC|Peat Burning,Mt BC/yr,0.002642868,0.002642868,0.002642868,0.002642868,0.002642868,0.002642868,0.002642868,0.002642868,0.002642868,0.002642868
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|BC|Residential Commercial Other,Mt BC/yr,0.057707175,0.036446732,0.016994826,0.012751581,0.01077358,0.009561869,0.008426078,0.0073106,0.0067332,0.0062192
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|BC|Solvents,Mt BC/yr,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|BC|Transportation Sector,Mt BC/yr,0.052417746,0.044157036,0.040650149,0.03883376,0.0300955,0.016245307,0.010867039,0.0035303,0.0010369,9.97E-04
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|BC|Waste,Mt BC/yr,0.032823126,0.030899739,0.028213319,0.023970317,0.015872776,0.010654007,0.007078544,0.004643816,0.002997229,0.001894879
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CH4,Mt CH4/yr,38.73837579,37.95896534,37.86955885,38.43533726,37.94797637,32.33430115,31.91180307,31.64590166,31.50015067,31.26720452
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CH4|Agricultural Waste Burning,Mt CH4/yr,0.423629613,0.402128196,0.359106235,0.318943843,0.28140871,0.246301956,0.213443231,0.183057609,0.156397974,0.133040525
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CH4|Agriculture,Mt CH4/yr,4.957631444,5.128255561,5.491980397,5.79667787,5.905682633,5.920260621,6.045495597,6.139912943,5.949855737,5.57611561
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CH4|Energy Sector,Mt CH4/yr,26.99370134,26.11524922,25.92167652,26.88366732,28.22951832,24.43948882,23.96066282,23.67594152,23.78060442,23.97007822
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CH4|Forest Burning,Mt CH4/yr,1.165503115,1.170116842,1.179294702,1.185838962,1.189265798,1.189745034,1.187980309,1.183861069,1.17744087,1.168824832
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CH4|Grassland Burning,Mt CH4/yr,0.064418683,0.08272679,0.117159946,0.148375213,0.176331443,0.200513983,0.221836189,0.239981128,0.254475507,0.264952472
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CH4|Industrial Sector,Mt CH4/yr,0.070985618,0.075230728,0.078921076,0.073832406,0.061803051,0.049399898,0.036076344,0.026343327,0.0195375,0.012404996
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CH4|Peat Burning,Mt CH4/yr,0.040007465,0.040007465,0.040007465,0.040007465,0.040007465,0.040007465,0.040007465,0.040007465,0.040007465,0.040007465
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CH4|Residential Commercial Other,Mt CH4/yr,0.2492499,0.232647185,0.359022554,0.306647946,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CH4|Solvents,Mt CH4/yr,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CH4|Transportation Sector,Mt CH4/yr,0.033325909,0.037588477,0.046777313,0.055127507,0.054393364,0.035048115,0.028050583,0.0090879,3.00E-07,2.00E-07
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CH4|Waste,Mt CH4/yr,4.739922701,4.675014876,4.275612638,3.626218734,2.009565588,0.213535254,0.178250534,0.1477087,0.1218309,0.1017802
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO,Mt CO/yr,50.02569345,48.56453483,49.12555981,47.71523715,44.40687826,39.65349742,36.88127893,32.93387385,30.28289944,28.44319004
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO2,Mt CO2/yr,2304.401914,2335.268317,2383.072521,2346.246177,2465.332375,2485.719688,2171.612709,1722.664294,1127.726027,742.457196
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO2|Energy Sector,Mt CO2/yr,1361.913379,1252.146354,1128.307818,949.2183883,1113.655948,1284.550369,1108.453905,794.3992993,437.2584706,402.7440952
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO2|Industrial Sector,Mt CO2/yr,463.7927506,546.7562294,725.9811305,766.5060285,679.3306631,634.9039187,492.9187347,390.5382465,284.603653,133.7964549
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO2|Residential Commercial Other,Mt CO2/yr,244.9351478,270.0227869,188.3967526,212.6233676,243.2247198,256.0896542,266.7145966,256.0988476,177.2188058,58.1009033
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO2|Solvents,Mt CO2/yr,3.582094894,3.582094894,3.582094894,3.582094894,3.582094894,3.582094894,3.582094894,3.582094894,3.582094894,3.582094894
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO2|Transportation Sector,Mt CO2/yr,223.0204389,255.6027492,329.646622,407.1581956,418.3808469,299.4355487,292.7852757,270.8877031,217.9048997,137.0755452
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO2|Waste,Mt CO2/yr,7.158102553,7.158102553,7.158102553,7.158102553,7.158102553,7.158102553,7.158102553,7.158102553,7.158102553,7.158102553
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO|Agricultural Waste Burning,Mt CO/yr,7.788006799,7.419225311,6.678054178,5.985337405,5.337022793,4.729614151,4.159883692,3.632527918,3.173625686,2.7775877
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO|Agriculture,Mt CO/yr,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO|Energy Sector,Mt CO/yr,2.29496206,2.027628494,2.058310043,1.917876981,1.904919075,1.858256717,1.692861381,1.2208708,0.9577459,0.756013
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO|Forest Burning,Mt CO/yr,24.05582114,23.49181016,22.45043517,21.46390215,20.51614673,19.60475459,18.73614469,17.90336711,17.10295386,16.33268451
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO|Grassland Burning,Mt CO/yr,1.791379332,2.092522933,2.661486268,3.175704492,3.633668942,4.024889079,4.367870644,4.655938246,4.879935068,5.033099391
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO|Industrial Sector,Mt CO/yr,3.03072847,3.372766808,3.748004136,3.474318624,3.122886153,2.909793994,2.593664113,2.2652296,1.9626185,1.6361013
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO|Peat Burning,Mt CO/yr,0.732735811,0.732735811,0.732735811,0.732735811,0.732735811,0.732735811,0.732735811,0.732735811,0.732735811,0.732735811
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO|Residential Commercial Other,Mt CO/yr,1.456992035,0.949228687,0.422656229,0.302653964,0.222312984,0.203075887,0.184176737,0.163435468,0.14291469,0.124651343
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO|Solvents,Mt CO/yr,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO|Transportation Sector,Mt CO/yr,6.956177346,6.673945069,8.729757789,9.269443736,8.017457616,4.975299177,4.007141627,2.0944412,1.1603936,0.9439412
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|CO|Waste,Mt CO/yr,1.918890453,1.804671559,1.644120189,1.39326398,0.919728153,0.615078008,0.406800242,0.265327701,0.16997632,0.106375781
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NH3,Mt NH3/yr,2.539443354,2.636121262,2.816286367,2.957826124,3.044389692,3.115395677,3.185648151,3.234225399,3.234202855,3.218921
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NH3|Agricultural Waste Burning,Mt NH3/yr,0.158954701,0.150300163,0.133056012,0.116975965,0.101968012,0.087953988,0.074864279,0.062770964,0.052076714,0.042573758
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NH3|Agriculture,Mt NH3/yr,1.500325505,1.578243226,1.722699209,1.836818366,1.9008374,1.960277619,2.017908328,2.056990972,2.049365232,2.030332256
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NH3|Energy Sector,Mt NH3/yr,0.008360936,0.00899777,0.009466346,0.010784653,0.014477968,0.011212657,0.008198543,0.0059113,0.0059289,0.0067596
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NH3|Forest Burning,Mt NH3/yr,0.497676557,0.512913007,0.541600466,0.566965861,0.588924918,0.607669273,0.623662469,0.636951236,0.647650481,0.655893433
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NH3|Grassland Burning,Mt NH3/yr,0.019374291,0.033186657,0.059061188,0.082580508,0.103746799,0.122252665,0.138648104,0.15275241,0.1642633,0.172933054
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NH3|Industrial Sector,Mt NH3/yr,0.042029993,0.040951192,0.036936522,0.029437368,0.022357894,0.018177248,0.014215464,0.0105782,0.0078159,0.0050152
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NH3|Peat Burning,Mt NH3/yr,0.014175593,0.014175593,0.014175593,0.014175593,0.014175593,0.014175593,0.014175593,0.014175593,0.014175593,0.014175593
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NH3|Residential Commercial Other,Mt NH3/yr,0.020817376,0.01880501,0.020771373,0.020737749,0.020687816,0.020686207,0.020684859,0.020683036,0.020681049,0.02067942
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NH3|Solvents,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NH3|Transportation Sector,Mt NH3/yr,0.014512317,0.015332557,0.015303571,0.016133975,0.013997206,0.009774339,0.010074425,0.0101956,0.0090296,0.0073426
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NH3|Waste,Mt NH3/yr,0.263216086,0.263216087,0.263216087,0.263216087,0.263216087,0.263216087,0.263216087,0.263216087,0.263216087,0.263216087
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NOx,Mt NOx/yr,6.80570653,6.794999896,7.065081283,6.621563774,6.054357547,5.48315165,5.183411345,4.686939946,4.036329636,3.355559342
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NOx|Agricultural Waste Burning,Mt NOx/yr,0.222260169,0.212639966,0.193185454,0.174973307,0.157895341,0.141857238,0.126769877,0.112786359,0.100754886,0.090591086
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NOx|Agriculture,Mt NOx/yr,0.612566277,0.637979088,0.690982816,0.737050679,0.760541724,0.783930024,0.802113409,0.812646951,0.805766128,0.784922359
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NOx|Energy Sector,Mt NOx/yr,2.894068934,2.689836465,2.670907212,2.341911273,2.296542235,2.222551139,1.99325071,1.4436768,1.0183492,0.7178248
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NOx|Forest Burning,Mt NOx/yr,0.206942203,0.231202905,0.276598067,0.31764266,0.354466916,0.387311472,0.416589433,0.442447159,0.465056785,0.484593077
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NOx|Grassland Burning,Mt NOx/yr,0.099824749,0.107985809,0.123585945,0.137575282,0.149854643,0.159997822,0.168750343,0.175828834,0.180889016,0.183696674
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NOx|Industrial Sector,Mt NOx/yr,0.836166789,0.958437217,1.155720963,0.98222247,0.764553216,0.628212918,0.434755557,0.3059608,0.2223086,0.1492115
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NOx|Peat Burning,Mt NOx/yr,0.005875216,0.005875216,0.005875216,0.005875216,0.005875216,0.005875216,0.005875216,0.005875216,0.005875216,0.005875216
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NOx|Residential Commercial Other,Mt NOx/yr,0.313889829,0.370952328,0.190732805,0.13261984,0.075979248,0.069718402,0.063725708,0.057094042,0.050504179,0.044660611
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NOx|Solvents,Mt NOx/yr,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NOx|Transportation Sector,Mt NOx/yr,1.324528229,1.307897758,1.509826613,1.582127284,1.350555864,0.991544138,1.110794283,1.2911097,1.161624,0.8785076
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|NOx|Waste,Mt NOx/yr,0.289584135,0.272193145,0.247666191,0.209565762,0.138093143,0.092153281,0.060786807,0.039514085,0.025201626,0.01567642
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|OC,Mt OC/yr,2.793218098,2.585510663,2.432146407,2.312881505,2.181937029,2.071781367,1.977182844,1.866823201,1.771933376,1.685407372
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|OC|Agricultural Waste Burning,Mt OC/yr,0.249534668,0.237930216,0.214579696,0.192748826,0.172309517,0.153151025,0.135170629,0.118523273,0.10406887,0.091645917
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|OC|Agriculture,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|OC|Energy Sector,Mt OC/yr,0.10475507,0.092117612,0.092791275,0.089692024,0.093312497,0.09907488,0.100421347,0.080044402,0.064201144,0.049542168
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|OC|Forest Burning,Mt OC/yr,1.752196454,1.711114587,1.635262113,1.56340426,1.494370919,1.427986236,1.364717757,1.304059262,1.245758145,1.189652671
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|OC|Grassland Burning,Mt OC/yr,0.067789738,0.081748661,0.108067997,0.131887549,0.153154716,0.171425424,0.187484919,0.201054242,0.211737527,0.219236504
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|OC|Industrial Sector,Mt OC/yr,0.010389581,0.011731313,0.011009208,0.007617559,0.005921554,0.00499482,0.003996441,0.0030685,0.0021597,0.0012709
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|OC|Peat Burning,Mt OC/yr,0.048608947,0.048608947,0.048608947,0.048608947,0.048608947,0.048608947,0.048608947,0.048608947,0.048608947,0.048608947
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|OC|Residential Commercial Other,Mt OC/yr,0.320896082,0.180988485,0.110982096,0.095302562,0.088155434,0.085115957,0.082102449,0.078851797,0.075665728,0.072808038
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|OC|Solvents,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|OC|Transportation Sector,Mt OC/yr,0.034340015,0.028825861,0.035674449,0.035332103,0.028336464,0.016142007,0.011583609,0.0045712,0.0018252,0.0014816
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|OC|Waste,Mt OC/yr,0.204707542,0.192444982,0.175170627,0.148287675,0.09776698,0.065282072,0.043096746,0.028041577,0.017908117,0.011160626
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|Sulfur,Mt SO2/yr,8.301223045,7.480733666,7.54907469,5.853115841,4.953959869,3.949149618,2.808596767,2.008679129,1.641062831,1.45487912
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|Sulfur|Agricultural Waste Burning,Mt SO2/yr,0.037872989,0.036393446,0.033378247,0.030549937,0.0278914,0.025387527,0.023023662,0.020829262,0.018967217,0.017436423
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|Sulfur|Agriculture,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|Sulfur|Energy Sector,Mt SO2/yr,4.155849864,3.3779605,2.690044437,1.359312747,1.290739045,0.862489989,0.504961899,0.2857327,0.1911957,0.1728776
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|Sulfur|Forest Burning,Mt SO2/yr,0.201520106,0.204427757,0.209953891,0.214675168,0.218527387,0.221558857,0.223917178,0.225598175,0.226625744,0.227032113
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|Sulfur|Grassland Burning,Mt SO2/yr,0.012345651,0.015915325,0.022628266,0.028714323,0.034165716,0.038882694,0.043042319,0.046583225,0.049413533,0.051461928
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|Sulfur|Industrial Sector,Mt SO2/yr,3.435122649,3.389035915,4.355699683,4.020565108,3.230747998,2.695693966,1.936987173,1.4008133,1.1319231,0.9683834
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|Sulfur|Peat Burning,Mt SO2/yr,0.005483785,0.005483785,0.005483785,0.005483785,0.005483785,0.005483785,0.005483785,0.005483785,0.005483785,0.005483785
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|Sulfur|Residential Commercial Other,Mt SO2/yr,0.307049088,0.31479754,0.094371523,0.062596725,0.0455384,0.04187594,0.03606604,0.004418284,0.005593559,6.57E-04
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|Sulfur|Solvents,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|Sulfur|Transportation Sector,Mt SO2/yr,0.120730353,0.112975308,0.115886613,0.112891426,0.088770995,0.04968991,0.029767289,0.0157337,0.0096279,0.010151
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|Sulfur|Waste,Mt SO2/yr,0.025248559,0.02374409,0.021628245,0.018326622,0.012095144,0.00808695,0.005347421,0.003486699,0.002232293,0.001395518
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|VOC,Mt VOC/yr,12.64742496,12.11593669,11.91461525,11.8378476,12.24050638,10.50256161,9.145999442,8.206885319,7.372078294,6.553409298
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|VOC|Agricultural Waste Burning,Mt VOC/yr,1.643212794,1.560413658,1.394667156,1.239919029,1.095273143,0.959961704,0.833287148,0.716135214,0.613434953,0.523592546
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|VOC|Agriculture,Mt VOC/yr,0,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM,SSP2-45,R5.2REF,CMIP6 Emissions|VOC|Energy Sector,Mt VOC/yr,2.373811165,2.176764644,2.091606725,2.443719495,3.666985522,2.790054991,1.808918313,1.2064029,0.8388921,0.5641713
